total_packets,total_bytes,udp_packets,tcp_packets,icmp_packets,syn_packets,http_requests,dns_queries,baseline_packets,attack_packets,udp_tcp_ratio,syn_total_ratio,baseline_attack_ratio,bytes_per_packet,ntp_monlist_queries,ntp_responses,avg_ntp_response_size,dns_any_queries,dns_txt_queries,dns_responses,avg_dns_response_size,snmp_getbulk_requests,snmp_responses,avg_snmp_response_size,ssdp_msearch_packets,ssdp_responses,portmap_getport_calls,portmap_dump_calls,netbios_name_queries,netbios_dgram_packets,ldap_bind_requests,ldap_search_requests,mssql_sqlbatch_packets,mssql_rpc_packets,tftp_rrq_packets,tftp_wrq_packets,ntp_amplification_factor,dns_amplification_factor,snmp_amplification_factor,query_response_ratio,fragmentation_ratio,syn_ack_ratio,label,run_id
372206208,33498558720,372206208,0,0,0,0,0,0,372206208,0.0,0.0,0.0,90.0,372206208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
377791025,34001192250,377791025,0,0,0,0,0,0,377791025,0.0,0.0,0.0,90.0,377791025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
383369251,34503232590,383369251,0,0,0,0,0,0,383369251,0.0,0.0,0.0,90.0,383369251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
388953141,35005782690,388953141,0,0,0,0,0,0,388953141,0.0,0.0,0.0,90.0,388953141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
394534877,35508138930,394534877,0,0,0,0,0,0,394534877,0.0,0.0,0.0,90.0,394534877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
400117330,36010559700,400117330,0,0,0,0,0,0,400117330,0.0,0.0,0.0,90.0,400117330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
405698915,36512902350,405698915,0,0,0,0,0,0,405698915,0.0,0.0,0.0,90.0,405698915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
411283000,37015470000,411283000,0,0,0,0,0,0,411283000,0.0,0.0,0.0,90.0,411283000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
416864927,37517843430,416864927,0,0,0,0,0,0,416864927,0.0,0.0,0.0,90.0,416864927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
422443965,38019956850,422443965,0,0,0,0,0,0,422443965,0.0,0.0,0.0,90.0,422443965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
428030056,38522705040,428030056,0,0,0,0,0,0,428030056,0.0,0.0,0.0,90.0,428030056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
433613009,39025170810,433613009,0,0,0,0,0,0,433613009,0.0,0.0,0.0,90.0,433613009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
439197587,39527782830,439197587,0,0,0,0,0,0,439197587,0.0,0.0,0.0,90.0,439197587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
444776118,40029850620,444776118,0,0,0,0,0,0,444776118,0.0,0.0,0.0,90.0,444776118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
450361223,40532510070,450361223,0,0,0,0,0,0,450361223,0.0,0.0,0.0,90.0,450361223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
455943032,41034872880,455943032,0,0,0,0,0,0,455943032,0.0,0.0,0.0,90.0,455943032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
461521762,41536958580,461521762,0,0,0,0,0,0,461521762,0.0,0.0,0.0,90.0,461521762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
467106314,42039568260,467106314,0,0,0,0,0,0,467106314,0.0,0.0,0.0,90.0,467106314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
472688838,42541995420,472688838,0,0,0,0,0,0,472688838,0.0,0.0,0.0,90.0,472688838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
478273780,43044640200,478273780,0,0,0,0,0,0,478273780,0.0,0.0,0.0,90.0,478273780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
483848931,43546403790,483848931,0,0,0,0,0,0,483848931,0.0,0.0,0.0,90.0,483848931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
489433350,44049001500,489433350,0,0,0,0,0,0,489433350,0.0,0.0,0.0,90.0,489433350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
495015817,44551423530,495015817,0,0,0,0,0,0,495015817,0.0,0.0,0.0,90.0,495015817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
500598352,45053851680,500598352,0,0,0,0,0,0,500598352,0.0,0.0,0.0,90.0,500598352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
506181412,45556327080,506181412,0,0,0,0,0,0,506181412,0.0,0.0,0.0,90.0,506181412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
511764451,46058800590,511764451,0,0,0,0,0,0,511764451,0.0,0.0,0.0,90.0,511764451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
517347360,46561262400,517347360,0,0,0,0,0,0,517347360,0.0,0.0,0.0,90.0,517347360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
522925774,47063319660,522925774,0,0,0,0,0,0,522925774,0.0,0.0,0.0,90.0,522925774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
528511467,47566032030,528511467,0,0,0,0,0,0,528511467,0.0,0.0,0.0,90.0,528511467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
534094592,48068513280,534094592,0,0,0,0,0,0,534094592,0.0,0.0,0.0,90.0,534094592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
539678564,48571070760,539678564,0,0,0,0,0,0,539678564,0.0,0.0,0.0,90.0,539678564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
545257819,49073203710,545257819,0,0,0,0,0,0,545257819,0.0,0.0,0.0,90.0,545257819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
550841275,49575714750,550841275,0,0,0,0,0,0,550841275,0.0,0.0,0.0,90.0,550841275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
556422728,50078045520,556422728,0,0,0,0,0,0,556422728,0.0,0.0,0.0,90.0,556422728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
562002145,50580193050,562002145,0,0,0,0,0,0,562002145,0.0,0.0,0.0,90.0,562002145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
567586593,51082793370,567586593,0,0,0,0,0,0,567586593,0.0,0.0,0.0,90.0,567586593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
573169613,51585265170,573169613,0,0,0,0,0,0,573169613,0.0,0.0,0.0,90.0,573169613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
578753936,52087854240,578753936,0,0,0,0,0,0,578753936,0.0,0.0,0.0,90.0,578753936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
584331658,52589849220,584331658,0,0,0,0,0,0,584331658,0.0,0.0,0.0,90.0,584331658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
589917278,53092555020,589917278,0,0,0,0,0,0,589917278,0.0,0.0,0.0,90.0,589917278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
595499444,53594949960,595499444,0,0,0,0,0,0,595499444,0.0,0.0,0.0,90.0,595499444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
601080358,54097232220,601080358,0,0,0,0,0,0,601080358,0.0,0.0,0.0,90.0,601080358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
606664948,54599845320,606664948,0,0,0,0,0,0,606664948,0.0,0.0,0.0,90.0,606664948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
612247584,55102282560,612247584,0,0,0,0,0,0,612247584,0.0,0.0,0.0,90.0,612247584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
617832705,55604943450,617832705,0,0,0,0,0,0,617832705,0.0,0.0,0.0,90.0,617832705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
623410389,56106935010,623410389,0,0,0,0,0,0,623410389,0.0,0.0,0.0,90.0,623410389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
628993938,56609454420,628993938,0,0,0,0,0,0,628993938,0.0,0.0,0.0,90.0,628993938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
634576462,57111881580,634576462,0,0,0,0,0,0,634576462,0.0,0.0,0.0,90.0,634576462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
640159157,57614324130,640159157,0,0,0,0,0,0,640159157,0.0,0.0,0.0,90.0,640159157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
645741131,58116701790,645741131,0,0,0,0,0,0,645741131,0.0,0.0,0.0,90.0,645741131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
651324975,58619247750,651324975,0,0,0,0,0,0,651324975,0.0,0.0,0.0,90.0,651324975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
656907704,59121693360,656907704,0,0,0,0,0,0,656907704,0.0,0.0,0.0,90.0,656907704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
662487011,59623830990,662487011,0,0,0,0,0,0,662487011,0.0,0.0,0.0,90.0,662487011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
668072247,60126502230,668072247,0,0,0,0,0,0,668072247,0.0,0.0,0.0,90.0,668072247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
673655419,60628987710,673655419,0,0,0,0,0,0,673655419,0.0,0.0,0.0,90.0,673655419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
679240692,61131662280,679240692,0,0,0,0,0,0,679240692,0.0,0.0,0.0,90.0,679240692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
684819345,61633741050,684819345,0,0,0,0,0,0,684819345,0.0,0.0,0.0,90.0,684819345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
690404032,62136362880,690404032,0,0,0,0,0,0,690404032,0.0,0.0,0.0,90.0,690404032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
695986032,62638742880,695986032,0,0,0,0,0,0,695986032,0.0,0.0,0.0,90.0,695986032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
701565764,63140918760,701565764,0,0,0,0,0,0,701565764,0.0,0.0,0.0,90.0,701565764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
707151341,63643620690,707151341,0,0,0,0,0,0,707151341,0.0,0.0,0.0,90.0,707151341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
712733603,64146024270,712733603,0,0,0,0,0,0,712733603,0.0,0.0,0.0,90.0,712733603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
718317722,64648594980,718317722,0,0,0,0,0,0,718317722,0.0,0.0,0.0,90.0,718317722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
723894950,65150545500,723894950,0,0,0,0,0,0,723894950,0.0,0.0,0.0,90.0,723894950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
729479822,65653183980,729479822,0,0,0,0,0,0,729479822,0.0,0.0,0.0,90.0,729479822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
735062887,66155659830,735062887,0,0,0,0,0,0,735062887,0.0,0.0,0.0,90.0,735062887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
740645610,66658104900,740645610,0,0,0,0,0,0,740645610,0.0,0.0,0.0,90.0,740645610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
746228506,67160565540,746228506,0,0,0,0,0,0,746228506,0.0,0.0,0.0,90.0,746228506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
751810639,67662957510,751810639,0,0,0,0,0,0,751810639,0.0,0.0,0.0,90.0,751810639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
757393688,68165431920,757393688,0,0,0,0,0,0,757393688,0.0,0.0,0.0,90.0,757393688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
762971100,68667399000,762971100,0,0,0,0,0,0,762971100,0.0,0.0,0.0,90.0,762971100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
768555933,69170033970,768555933,0,0,0,0,0,0,768555933,0.0,0.0,0.0,90.0,768555933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
774138875,69672498750,774138875,0,0,0,0,0,0,774138875,0.0,0.0,0.0,90.0,774138875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
779721964,70174976760,779721964,0,0,0,0,0,0,779721964,0.0,0.0,0.0,90.0,779721964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
785301687,70677151830,785301687,0,0,0,0,0,0,785301687,0.0,0.0,0.0,90.0,785301687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
790883277,71179494930,790883277,0,0,0,0,0,0,790883277,0.0,0.0,0.0,90.0,790883277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
796463637,71681727330,796463637,0,0,0,0,0,0,796463637,0.0,0.0,0.0,90.0,796463637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
802040685,72183661650,802040685,0,0,0,0,0,0,802040685,0.0,0.0,0.0,90.0,802040685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
807624719,72686224710,807624719,0,0,0,0,0,0,807624719,0.0,0.0,0.0,90.0,807624719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
813206331,73188569790,813206331,0,0,0,0,0,0,813206331,0.0,0.0,0.0,90.0,813206331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
818791182,73691206380,818791182,0,0,0,0,0,0,818791182,0.0,0.0,0.0,90.0,818791182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
824368774,74193189660,824368774,0,0,0,0,0,0,824368774,0.0,0.0,0.0,90.0,824368774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
829954768,74695929120,829954768,0,0,0,0,0,0,829954768,0.0,0.0,0.0,90.0,829954768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
835535955,75198235950,835535955,0,0,0,0,0,0,835535955,0.0,0.0,0.0,90.0,835535955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
841116750,75700507500,841116750,0,0,0,0,0,0,841116750,0.0,0.0,0.0,90.0,841116750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
846701864,76203167760,846701864,0,0,0,0,0,0,846701864,0.0,0.0,0.0,90.0,846701864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
852284384,76705594560,852284384,0,0,0,0,0,0,852284384,0.0,0.0,0.0,90.0,852284384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
857868833,77208194970,857868833,0,0,0,0,0,0,857868833,0.0,0.0,0.0,90.0,857868833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
863446989,77710229010,863446989,0,0,0,0,0,0,863446989,0.0,0.0,0.0,90.0,863446989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
869031609,78212844810,869031609,0,0,0,0,0,0,869031609,0.0,0.0,0.0,90.0,869031609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
874614825,78715334250,874614825,0,0,0,0,0,0,874614825,0.0,0.0,0.0,90.0,874614825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
880196142,79217652780,880196142,0,0,0,0,0,0,880196142,0.0,0.0,0.0,90.0,880196142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
885778383,79720054470,885778383,0,0,0,0,0,0,885778383,0.0,0.0,0.0,90.0,885778383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
891362090,80222588100,891362090,0,0,0,0,0,0,891362090,0.0,0.0,0.0,90.0,891362090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
896944338,80724990420,896944338,0,0,0,0,0,0,896944338,0.0,0.0,0.0,90.0,896944338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
902523281,81227095290,902523281,0,0,0,0,0,0,902523281,0.0,0.0,0.0,90.0,902523281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
908108664,81729779760,908108664,0,0,0,0,0,0,908108664,0.0,0.0,0.0,90.0,908108664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
913691692,82232252280,913691692,0,0,0,0,0,0,913691692,0.0,0.0,0.0,90.0,913691692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
919276613,82734895170,919276613,0,0,0,0,0,0,919276613,0.0,0.0,0.0,90.0,919276613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
924855502,83236995180,924855502,0,0,0,0,0,0,924855502,0.0,0.0,0.0,90.0,924855502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
930440651,83739658590,930440651,0,0,0,0,0,0,930440651,0.0,0.0,0.0,90.0,930440651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
936022994,84242069460,936022994,0,0,0,0,0,0,936022994,0.0,0.0,0.0,90.0,936022994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
941601705,84744153450,941601705,0,0,0,0,0,0,941601705,0.0,0.0,0.0,90.0,941601705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
947186911,85246821990,947186911,0,0,0,0,0,0,947186911,0.0,0.0,0.0,90.0,947186911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
952768780,85749190200,952768780,0,0,0,0,0,0,952768780,0.0,0.0,0.0,90.0,952768780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
958353713,86251834170,958353713,0,0,0,0,0,0,958353713,0.0,0.0,0.0,90.0,958353713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
963930454,86753740860,963930454,0,0,0,0,0,0,963930454,0.0,0.0,0.0,90.0,963930454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
969514967,87256347030,969514967,0,0,0,0,0,0,969514967,0.0,0.0,0.0,90.0,969514967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
975098028,87758822520,975098028,0,0,0,0,0,0,975098028,0.0,0.0,0.0,90.0,975098028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run1
0,0,0,0,0,0,0,0,0,0,0.0,0.0,999.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run2
0,0,0,0,0,0,0,0,0,0,0.0,0.0,999.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp,run2
